stop_id,stop_name,stop_lat,stop_lon
Bboupde1,BOUSVAL Papeteries Debroux,50.631616,4.535608
Bboupde2,BOUSVAL Papeteries Debroux,50.631225,4.535575
Bbourel1,BOUSVAL Au Relais,50.614579,4.491771
Bbourel2,BOUSVAL Au Relais,50.614498,4.491776
Bboutry1,BOUSVAL Chemin de Thy,50.614438,4.486405
Bboutry2,BOUSVAL Chemin de Thy,50.614371,4.486969
Bbrlmez1,BEERSEL Mezenhof,50.768292,4.328376
Bbrlmez2,BEERSEL Mezenhof,50.768318,4.328238
Bbrlpar1,BEERSEL Schaveys,50.761881,4.330268
Bbrlpar2,BEERSEL Schaveys,50.761871,4.33014
Bbrlrph1,BEERSEL Rode Poorthoeve,50.758404,4.331341
Bbrlrph2,BEERSEL Rode Poorthoeve,50.758483,4.331188
Bbrlvil1,BEERSEL Linkebeekstraat,50.764914,4.329354
Bbrlvil2,BEERSEL Linkebeekstraat,50.764587,4.32932
Bbrycar1,BRYE Carrefour,50.521708,4.562136
Bbrycar2,BRYE Carrefour,50.521866,4.56212
Bbryvil1,BRYE Village,50.523549,4.558596
Bbryvil2,BRYE Village,50.523626,4.55872
Bbsgbos1,BOSSUT-GOTTECHAIN Bossut (Ch. de Wavre),50.757908,4.700771
Bbsgbos2,BOSSUT-GOTTECHAIN Bossut (Rue Collette),50.757809,4.700501
Bbsgbos3,BOSSUT-GOTTECHAIN Bossut (Ch. de Wavre),50.757541,4.700679
Bbsgfva1,BOSSUT-GOTTECHAIN Ferme Vandenberg,50.753755,4.696621
Bbsgfva2,BOSSUT-GOTTECHAIN Ferme Vandenberg,50.753778,4.696744
Bbsggot1,BOSSUT-GOTTECHAIN Gottechain,50.761743,4.70368
Bbsggot2,BOSSUT-GOTTECHAIN Gottechain,50.761729,4.703934
Bbsgrve1,BOSSUT-GOTTECHAIN rue Verbanis,50.759703,4.695378
Bbsgrve2,BOSSUT-GOTTECHAIN rue Verbanis,50.759919,4.695696
Bbsiabb1,OPHAIN - BOIS-SEIGNEUR-ISAAC Abbaye,50.64494,4.324006
Bbsiabb2,OPHAIN - BOIS-SEIGNEUR-ISAAC Abbaye,50.64528,4.324701
Bbsibou1,OPHAIN BouvrǸe,50.668761,4.351913
Bbsibou2,OPHAIN BouvrǸe,50.668489,4.351728
Bbsicas1,OPHAIN - BOIS-SEIGNEUR-ISAAC Rue du Castor,50.652119,4.33158
Bbsicas2,OPHAIN - BOIS-SEIGNEUR-ISAAC Rue du Castor,50.652385,4.332082
Bbsicea1,OPHAIN - BOIS-SEIGNEUR-ISAAC Chǽteau d'eau,50.673706,4.342023
Bbsicea2,OPHAIN - BOIS-SEIGNEUR-ISAAC Chǽteau d'eau,50.673664,4.341588
Bbsicen1,BOIS-SEIGNEUR-ISAAC Centre,50.642893,4.317721
Bbsicen2,BOIS-SEIGNEUR-ISAAC Centre,50.642967,4.317649
Bbsicul1,OPHAIN - BOIS-SEIGNEUR-ISAAC Les Culots,50.656183,4.336545
Bbsicul2,OPHAIN - BOIS-SEIGNEUR-ISAAC Les Culots,50.656256,4.336846
Bbsifml1,OPHAIN - BOIS-SEIGNEUR-ISAAC Ferme du Moulin,50.634855,4.324181
Bbsifml2,OPHAIN - BOIS-SEIGNEUR-ISAAC Ferme du Moulin,50.632992,4.324345
Bbsigaz1,OPHAIN - BOIS-SEIGNEUR-ISAAC Les Gazons,50.661745,4.34353
Bbsigaz2,OPHAIN - BOIS-SEIGNEUR-ISAAC Les Gazons,50.661631,4.343604
Bbsihau1,OPHAIN - BOIS-SEIGNEUR-ISAAC Hautmont,50.671347,4.335942
Bbsihau2,OPHAIN - BOIS-SEIGNEUR-ISAAC Hautmont,50.67134,4.335722
Bbsimpl1,OPHAIN - BOIS-SEIGNEUR-ISAAC Maison Plasman,50.639786,4.321025
Bbsimpl2,OPHAIN - BOIS-SEIGNEUR-ISAAC Maison Plasman,50.640025,4.321065
Bbsipos1,OPHAIN - BOIS-SEIGNEUR-ISAAC Poste,50.645044,4.316958
Bbsipos2,OPHAIN - BOIS-SEIGNEUR-ISAAC Poste,50.64508,4.317152
Bbsivi11,OPHAIN Village n  1,50.674462,4.345191
Bbsivil1,OPHAIN Village (Rue Combattants),50.665383,4.347282
Bbsivil2,OPHAIN Village (Rue Combattants),50.665525,4.347555
Bbsivil3,OPHAIN Village (Rue de Lillois),50.66595,4.348135
Bbst4br1,BAISY-THY Quatre Bras (Ch. de Namur),50.570959,4.454344
Bbst4br2,BAISY-THY Quatre Bras (Ch. de Namur),50.571011,4.454405
Bbst4br3,BAISY-THY Quatre Bras (Rue de Houtain),50.571827,4.452387
Bbst4br4,BAISY-THY Quatre Bras (Rue de Houtain),50.571623,4.452576
Bbstasa1,BAISY-THY Arbre Sainte-Anne,50.590464,4.46013
Bbstasa2,BAISY-THY Arbre Sainte-Anne,50.590566,4.460055
Bbstbou1,BAISY-THY Chemin de Bousval,50.604614,4.513155
Bbstbou2,BAISY-THY Chemin de Bousval,50.604718,4.5131
Bbstbpi1,BAISY-THY Baty du Pirou,50.597853,4.472906
Bbstbpi2,BAISY-THY Baty du Pirou,50.59794,4.472878
Bbstbxl1,BAISY-THY Route de Bruxelles,50.604547,4.457307
Bbstbxl2,BAISY-THY Route de Bruxelles,50.604689,4.457277
Bbstcha1,BAISY-THY Chemin Sainte-Anne,50.589976,4.455729
Bbstcha2,BAISY-THY Chemin Sainte-Anne,50.590484,4.456033
Bbstchn1,BAISY-THY Cheniat,50.59665,4.484433
Bbstchn2,BAISY-THY Cheniat,50.596637,4.484021
Bbstcoi1,BAISY-THY Chant des Oiseaux,50.600643,4.500293
Bbstcoi2,BAISY-THY Chant des Oiseaux,50.600648,4.499941
Bbstcro1,BAISY-THY Rue Croisette,50.593504,4.481733
Bbstcro2,BAISY-THY Rue Croisette,50.593652,4.481707
Bbstdpa1,BAISY-THY Dernier Patard,50.586989,4.455274
Bbstdpa2,BAISY-THY Dernier Patard,50.586502,4.455373
Bbstegl1,BAISY-THY Eglise,50.593118,4.465501
Bbstegl2,BAISY-THY Eglise,50.593218,4.465436
Bbstfch1,BAISY-THY Fond Chabau,50.603531,4.508179
Bbstfch2,BAISY-THY Fond Chabau,50.603623,4.508092
Bbsthpl1,BAISY-THY Hattain Place,50.59852,4.490982
Bbsthpl2,BAISY-THY Hattain Place,50.598597,4.490822
Bbstlab1,BAISY-THY Labigniat,50.595481,4.479666
Bbstlab2,BAISY-THY Labigniat,50.59558,4.479507
Bbstlon1,BAISY-THY Longchamps,50.60093,4.46421
Bbstlon2,BAISY-THY Longchamps,50.600983,4.464308
Bbstmco1,BAISY-THY Maison Communale,50.595816,4.472781
Bbstmco2,BAISY-THY Maison Communale,50.596177,4.473192
Bbstpan1,BAISY-THY Le Panier,50.597139,4.457554
Bbstpan2,BAISY-THY Le Panier,50.597135,4.457934
Bbstpon1,BAISY-THY Chemin du Pontail,50.575118,4.453616
Bbstpon2,BAISY-THY Chemin du Pontail,50.575127,4.453938
Bbstrpo1,BAISY-THY Rond Point,50.596747,4.474565
Bbstrpo2,BAISY-THY Rond Point,50.596831,4.474541
Bbstryh1,BAISY-THY Ry d'Hez,50.591183,4.496532
Bbstryh2,BAISY-THY Ry d'Hez,50.591349,4.49654
Bbststa1,BAISY-THY Stock AmǸricain,50.582713,4.45469
Bbststa2,BAISY-THY Stock AmǸricain,50.583062,4.454886
Bbststr1,BAISY-THY Rue Saint-Roch,50.592187,4.489304
Bbststr2,BAISY-THY Rue Saint-Roch,50.592225,4.489631
Bbsttab1,BAISY-THY Tabaral,50.597519,4.487533
Bbsttab2,BAISY-THY Tabaral,50.597617,4.487459
Bbuzcom1,BUZET Commune,50.556789,4.365711
Bbuzcom2,BUZET Commune,50.556949,4.365736
Bbuzeta1,BUZET Etang,50.553795,4.368206
Bbuzeta2,BUZET Etang,50.553864,4.368371
Bbuztai1,BUZET Taille Voie,50.561582,4.358857
Bbuztai2,BUZET Taille Voie,50.56179,4.358756
Bbwacol1,BASSE-WAVRE Coll  ge,50.722732,4.623359
Bbwacol2,BASSE-WAVRE Coll  ge,50.722994,4.623055
Bbxlfro1,BRUXELLES Froissart,50.840218,4.382658
Bbxlmid1,BRUXELLES Midi,50.836373,4.338615
Bbxlmid4,BRUXELLES Midi,50.836543,4.33866
Bbxlner1,BRUXELLES Nerviens,50.838888,4.385889
Bbxlner2,BRUXELLES Nerviens,50.838875,4.385688
Bbxlple2,BRUXELLES Parc LǸopold,50.840069,4.379893
Bbxltou1,BRUXELLES Toulouse,50.842788,4.377642
Bbxltrv1,BRUXELLES Rue de TrǦves,50.842153,4.374759
Bbxltrv2,BRUXELLES Rue de TrǦves,50.840832,4.374249
Bcbqa361,CLABECQ Avenue des Alouettes 36,50.688945,4.236712
Bcbqa362,CLABECQ Avenue des Alouettes 36,50.689011,4.236625
Bcbqcha1,CLABECQ Chapelle,50.690576,4.233814
Bcbqcha2,CLABECQ Chapelle,50.690399,4.23416
Bcbqcht1,CLABECQ Rue du Chǽteau,50.685142,4.22421
Bcbqcht2,CLABECQ Rue du Chǽteau,50.68522,4.224176
Bcbqcim1,CLABECQ Cimeti  re,50.690829,4.226756
Bcbqcim2,CLABECQ Cimeti  re,50.690738,4.227167
Bcbqcoi1,CLABECQ Avenue Champ des Oiseaux,50.688068,4.23253
Bcbqcoi2,CLABECQ Avenue Champ des Oiseaux,50.688078,4.232402
Bcbqegl1,CLABECQ Eglise,50.689778,4.221646
Bcbqegl2,CLABECQ Eglise,50.689463,4.221392
Bcbqgar1,CLABECQ Gare,50.689165,4.215336
Bcbqgar2,CLABECQ Gare,50.689385,4.214461
Bcbqh451,CLABECQ Hameau 45,50.683521,4.225711
Bcbqh452,CLABECQ Hameau 45,50.683419,4.226021
Bcbqhai1,CLABECQ Rue du Hain,50.681084,4.228576
Bcbqhai2,CLABECQ Rue du Hain,50.681642,4.228435
Bcbqp251,CLABECQ Rue du Parc 25,50.68597,4.228163
Bcbqp252,CLABECQ Rue du Parc 25,50.686111,4.228243
Bcbqpon1,CLABECQ Pont,50.687988,4.221167
Bcbqpon2,CLABECQ Pont,50.687613,4.221171
Bcbqrog1,CLABECQ Rogissart,50.680226,4.232654
Bcbqrog2,CLABECQ Rogissart,50.680062,4.232881
Bcbqtub1,CLABECQ Rue de Tubize 157,50.678661,4.240262
Bcbqtub2,CLABECQ Rue de Tubize 157,50.678739,4.239612
Bcer4br1,CEROUX Quatre Bras (Ch. de Bruxelles),50.662392,4.527481
Bcer4br2,CEROUX Quatre Bras (Ch. de Bruxelles),50.660712,4.527382
Bcer4br3,CEROUX Quatre Bras (Grand'Rue),50.661391,4.52822
Bcer4br4,CEROUX Quatre Bras (Grand'Rue),50.661548,4.526665
Bcer4br5,CEROUX Quatre Bras (Grand'Rue),50.661477,4.528215
Bcercab1,CEROUX Cabine,50.660788,4.522387
Bcercab2,CEROUX Cabine,50.660853,4.522192
Bcercsa1,CEROUX Chapelle aux Sabots,50.65014,4.54471
Bcercsa2,CEROUX Chapelle aux Sabots,50.650351,4.546545
Bcerldo1,LIMAUGE Domaine,50.65225,4.536979
Bcerldo2,LIMAUGE Domaine,50.651394,4.537554
Bcerpco1,CEROUX Place Communale,50.659867,4.513282
Bcerpco2,CEROUX Place Communale,50.659761,4.51331
Bchacen1,CHASTRE Centre,50.609273,4.638457
Bchacen2,CHASTRE Centre,50.609196,4.638576
Bchadpt1,CHASTRE DǸp  t,50.607721,4.649604
Bchadpt4,CHASTRE DǸp  t,50.607276,4.649307
Bchamco1,CHASTRE Maison Communale,50.610307,4.643952
Bchamco2,CHASTRE Maison Communale,50.610078,4.644373
Bchapir1,CHASTRE Rue du Piroy,50.606005,4.632714
Bchapir2,CHASTRE Rue du Piroy,50.606241,4.633366
Bcharce1,CHASTRE Rue du Centre,50.605024,4.628931
Bcharce2,CHASTRE Rue du Centre,50.605176,4.630122
Bchgbel1,CHAUMONT-GISTOUX BelvǸd  re,50.67844,4.706168
Bchgbel2,CHAUMONT-GISTOUX BelvǸd  re,50.67843,4.704992
Bchgbru1,CHAUMONT-GISTOUX La Brǯle,50.674404,4.717099
Bchgbru2,CHAUMONT-GISTOUX La Brǯle,50.674509,4.716406
Bchgcha1,CHAUMONT-GISTOUX Champtaine,50.669866,4.72935
Bchgcha2,CHAUMONT-GISTOUX Champtaine,50.669788,4.729194
Bchgegl1,CHAUMONT-GISTOUX Eglise,50.68498,4.693924
Bchgegl2,CHAUMONT-GISTOUX Eglise,50.684925,4.693746
Bchgflo3,CHAUMONT-GISTOUX Rue FlorǸmond,50.676858,4.733821
Bchgflo4,CHAUMONT-GISTOUX Rue FlorǸmond,50.67682,4.733895
Bchgpap1,CHAUMONT-GISTOUX Rue des Papeteries,50.681514,4.697131
Bchgpap2,CHAUMONT-GISTOUX Rue des Papeteries,50.681322,4.6971
Bchgqve1,CHAUMONT-GISTOUX Queue de Veau (Ch. de Huy),50.672643,4.724022
Bchgqve2,CHAUMONT-GISTOUX Queue de Veau (Ch. de Huy),50.672394,4.72496
Bchgqve3,CHAUMONT-GISTOUX Queue de Veau (Rue Croisette),50.672457,4.725629
Bchgqve4,CHAUMONT-GISTOUX Queue de Veau (Rue Croisette),50.672399,4.725718
Bchgrco1,CHAUMONT-GISTOUX  Rue de Corroy,50.682452,4.693915
Bchgrco2,CHAUMONT-GISTOUX  Rue de Corroy,50.682838,4.694406
Bchgvil1,CHAUMONT-GISTOUX Village,50.687342,4.690641
Bchgvil2,CHAUMONT-GISTOUX Village,50.687287,4.690451
Bclgapi1,DION-LE-MONT Avenue del Pir  re,50.690266,4.643913
Bclgapi2,DION-LE-MONT Avenue del Pir  re,50.690278,4.644105
Bclgavi1,CORROY-LE-GRAND Almez Vicinal,50.664841,4.666688
Bclgavi2,CORROY-LE-GRAND Almez Vicinal,50.664944,4.666637
Bclgbvi1,DION-LE-MONT Avenue de la Seigneurie,50.686533,4.642607
Bclgbvi2,DION-LE-MONT Avenue de la Seigneurie,50.686682,4.643314
Bclgeco1,CORROY-LE-GRAND Ecole,50.662637,4.675051
Bclgeco2,CORROY-LE-GRAND Ecole,50.66219,4.674844
Bclgegl1,CORROY-LE-GRAND Eglise,50.660996,4.674046
Bclgegl2,CORROY-LE-GRAND Eglise,50.660861,4.674096
Bclgfva1,CORROY-LE-GRAND Ferme Vanderschrik,50.665417,4.670143
Bclgfva2,CORROY-LE-GRAND Ferme Vanderschrik,50.665373,4.670477
Bclglbu1,CORROY-LE-GRAND Laid Burniaux,50.667858,4.652092
Bclglbu2,CORROY-LE-GRAND Laid Burniaux,50.667962,4.652145
Bclgmev1,VIEUSART  Rue de M  ves,50.677584,4.640495
Bclgmev2,VIEUSART Rue de M  ves,50.677688,4.640445
Bclgpch1,VIEUSART Petit Champ,50.673898,4.633672
Bclgpch2,VIEUSART Petit Champ,50.673901,4.633492
Bclgpla1,VIEUSART Place,50.679575,4.647327
Bclgpla2,VIEUSART Place,50.67989,4.647034
Bclgvmo1,CORROY-LE-GRAND Vieux Moulin,50.653129,4.665723
Bclgvmo2,CORROY-LE-GRAND Vieux Moulin,50.652918,4.665599
Bclgvse1,VIEUSART Eglise,50.674338,4.648365
Bclgvse2,VIEUSART Eglise,50.674643,4.648336
Bcrbast1,CORBAIS Ancienne Station,50.64943,4.659989
Bcrbast2,CORBAIS Ancienne Station,50.649328,4.66005
Bcrbbou1,CORBAIS Bousman,50.646114,4.650164
Bcrbbou2,CORBAIS Bousman,50.646153,4.650484
Bcrbcel1,CORBAIS Cabine Electrique,50.647642,4.654117
Bcrbcel2,CORBAIS Cabine Electrique,50.647539,4.65417
Bcrbgro1,CORBAIS Grand Route,50.639142,4.649117
Bcrbgro2,CORBAIS Grand Route,50.639198,4.649326
Bcrbhir1,CORBAIS Rue des Hirondelles,50.646088,4.654977
Bcrbmsg1,CORBAIS Route de Mont-Saint-Guibert (Rue Haute),50.644829,4.646276
Bcrbmsg2,CORBAIS Route de Mont-Saint-Guibert (Rue Haute),50.644996,4.647201
Bcrbmsg3,CORBAIS Route de Mont-Saint-Guibert (Grand'Route),50.644023,4.645951
Bcrbmsg4,CORBAIS Route de Mont-Saint-Guibert (Grand'Route),50.643763,4.646384
Bcrbros1,CORBAIS Rue de la Rose,50.643471,4.651459
Bcrbrpb1,CORBAIS Chemin de Petit Baty,50.643868,4.644453
Bcrbrpb2,CORBAIS Chemin de Petit Baty,50.643728,4.644449
Bcrbtho1,CORBAIS Rue Thomas,50.641562,4.647613
Bcrbtho2,CORBAIS Rue Thomas,50.64172,4.647757
Bcrncce1,CORSAL Centre,50.569482,4.625967
Bcrncce2,CORSAL Centre,50.569423,4.625832
Bcrncen1,CORTIL Rue du Centre,50.582655,4.639205
Bcrncen2,CORTIL Rue du Centre,50.582636,4.639039
Bcrncjo1,CORTIL Champ de la Joncqui  re,50.56961,4.656608
Bcrncjo2,CORTIL Champ de la Joncqui  re,50.569508,4.656552
Bcrncor1,CORTIL-NOIRMONT Rue de Corsal,50.572925,4.630962
Bcrncor2,CORTIL-NOIRMONT Rue de Corsal,50.57284,4.631066
Bcrnegl1,CORTIL Eglise,50.587359,4.640215
Bcrnegl2,CORTIL Eglise,50.587327,4.640048
Bcrngat1,CORTIL-NOIRMONT Rue de la Gatte,50.575873,4.636693
Bcrngat2,CORTIL-NOIRMONT Rue de la Gatte,50.57579,4.6368
Bcrnnca1,NOIRMONT Cantonnier,50.602013,4.646501
Bcrnnca2,NOIRMONT Cantonnier,50.602257,4.646494
Bcrnncb1,NOIRMONT Ch. Brasserie,50.59379,4.641542
Bcrnncb2,NOIRMONT Ch. Brasserie,50.593791,4.641372
Bcrnnpl1,NOIRMONT Place,50.590448,4.641561
Bcrnnpl2,NOIRMONT Place,50.59029,4.641397
Bcrnnra1,NOIRMONT Rue Rauwez,50.597067,4.642918
Bcrnnra2,NOIRMONT Rue Rauwez,50.596562,4.642822
Bcrnpla1,CORTIL Place (Rue Lotin),50.580008,4.642933
Bcrnpla2,CORTIL Place (Rue Lotin),50.579933,4.642809
Bcrnpla3,CORTIL Place (Rue de Corsal),50.579604,4.642651
Bcrnpla4,CORTIL Place (Rue de Corsal),50.579527,4.642771
Bcrnrpc1,CORTIL Rond Point Colonie,50.57465,4.648339
Bcrnrpc2,CORTIL Rond Point Colonie,50.574549,4.648285
Bcrntru1,CORTIL Try des Rudes,50.571977,4.651482
Bcrntru2,CORTIL Try des Rudes,50.571892,4.651377
Bcrnvic1,CORTIL Rue aux Vichaux,50.577406,4.645817
Bcrnvic2,CORTIL Rue aux Vichaux,50.577228,4.645859
Bcseaba1,COURT-SAINT-ETIENNE Abattoir,50.64329,4.578307
Bcseaba2,COURT-SAINT-ETIENNE Abattoir,50.643184,4.578333
Bcsebde1,COURT-SAINT-ETIENNE Brasserie Demolder,50.64499,4.560768
Bcsebde2,COURT-SAINT-ETIENNE Brasserie Demolder,50.644984,4.561011
Bcsebea1,COURT-SAINT-ETIENNE Beaurieux,50.642595,4.59398
Bcsebea2,COURT-SAINT-ETIENNE Beaurieux,50.642392,4.593552
Bcsebea3,COURT-SAINT-ETIENNE Beaurieux,50.64115,4.589671
Bcsebea4,COURT-SAINT-ETIENNE Beaurieux,50.641154,4.587446
Bcsecar1,COURT-SAINT-ETIENNE Carrefour,50.652879,4.562002
Bcsecar2,COURT-SAINT-ETIENNE Carrefour,50.652778,4.562573
Bcseche1,COURT-SAINT-ETIENNE Rue du Chenoy,50.641618,4.571922
Bcseche2,COURT-SAINT-ETIENNE Rue du Chenoy,50.641619,4.57178
Bcseeco1,COURT-SAINT-ETIENNE Ecole Provinciale,50.649334,4.563321
Bcseeco2,COURT-SAINT-ETIENNE Ecole Provinciale,50.649442,4.563571
Bcseeco3,COURT-SAINT-ETIENNE Ecole Provinciale (Parc),50.649501,4.563231
Bcsegal1,COURT-ST-ETIENNE Clos Gala,50.637989,4.543648
Bcsegal2,COURT-ST-ETIENNE Clos Gala,50.638195,4.544666
Bcsegar1,COURT-SAINT-ETIENNE Gare,50.646146,4.566146
Bcsegar2,COURT-SAINT-ETIENNE Gare,50.646132,4.565924
Bcsemar1,COURT-SAINT-ETIENNE Maroquinerie,50.634425,4.538327
Bcsemar2,COURT-SAINT-ETIENNE Maroquinerie,50.63523,4.539639
Bcsemon1,COURT-SAINT-ETIENNE Monument,50.643444,4.567735
Bcsemon2,COURT-SAINT-ETIENNE Monument,50.643521,4.56757
Bcsempl1,MERIVAUX Place,50.640593,4.54999
Bcsempl2,MERIVAUX Place,50.640677,4.550649
Bcsen251,COURT-SAINT-ETIENNE N25,50.641224,4.588419
Bcsen252,COURT-SAINT-ETIENNE N25,50.641053,4.588299
Bcsepes1,COURT-SAINT-ETIENNE Rue Petite EscavǸe,50.652473,4.555859
Bcsepes2,COURT-SAINT-ETIENNE Rue Petite EscavǸe,50.652416,4.556381
Bcsgcou1,COUTURE-SAINT-GERMAIN Couture,50.675761,4.473105
Bcsgcou2,COUTURE-SAINT-GERMAIN Couture,50.675799,4.472945
Bcsgfag1,COUTURE-SAINT-GERMAIN Fond Agny,50.654234,4.489276
Bcsgres1,COUTURE-SAINT-GERMAIN Rue du RǸservoir,50.65311,4.484581
Bdlmegl1,DION-LE-MONT Eglise,50.699164,4.660665
Bdlmegl2,DION-LE-MONT Eglise,50.699243,4.661107
Bdlmflo1,DION-LE-MONT Ferme de Louvrange,50.696822,4.641589
Bdlmflo2,DION-LE-MONT Ferme de Louvrange,50.696889,4.641453
Bdlmgla1,DION-LE-MONT Chemin des Glaneurs (Rue Louvranges),50.694302,4.639234
Bdlmgla2,DION-LE-MONT Chemin des Glaneurs (Rue Louvranges),50.694251,4.639005
Bdlmgla3,DION-LE-MONT Chemin des Glaneurs,50.693471,4.639278
Bdlmgla4,DION-LE-MONT Chemin des Glaneurs,50.693741,4.63901
Bdlvpco1,DION-LE-VAL Place Communale,50.716586,4.661709
Bdlvpco2,DION-LE-VAL Place Communale,50.716531,4.661854
Bdoncar1,DONGELBERG Carri  res,50.696006,4.817139
Bdoncar2,DONGELBERG Carri  res,50.69594,4.81759
Bdoncen1,DONGELBERG Centre,50.700694,4.821021
Bdoncen2,DONGELBERG Centre,50.700749,4.821169
Bdonlat1,DONGELBERG Route de Lathuy,50.70378,4.82096
Bdonlat2,DONGELBERG Route de Lathuy,50.703445,4.82045
Bdvm4ca1,DION-VALMONT Quatre CarrǸs (Ch. de Huy),50.699687,4.670588
Bdvm4ca2,DION-VALMONT Quatre CarrǸs (Ch. de Huy),50.699652,4.670397
Bdvmalo1,DION-VALMONT Avenue des Alouettes,50.698517,4.649913
Bdvmalo2,DION-VALMONT Avenue des Alouettes,50.698317,4.649527
Bdvmc031,DION-VALMONT Boulevard du Centenaire 3,50.712833,4.658364
Bdvmc032,DION-VALMONT Boulevard du Centenaire 3,50.712784,4.658519
Bdvmc431,DION-VALMONT Boulevard du Centenaire 43,50.709251,4.6562
Bdvmc432,DION-VALMONT Boulevard du Centenaire 43,50.709175,4.656426
Bdvmcbo1,DION-VALMONT CitǸ de Bonly,50.702241,4.646293
Bdvmcbo2,DION-VALMONT CitǸ de Bonly,50.702286,4.646186
Bdvmccu1,DION-VALMONT CafǸ Cumps,50.704613,4.65016
Bdvmccu2,DION-VALMONT CafǸ Cumps,50.704456,4.650165
Bdvmcsa1,DION-VALMONT Chapelle Saint-Antoine,50.69827,4.656123
Bdvmcsa2,DION-VALMONT Chapelle Saint-Antoine,50.698328,4.655751
Bdvminc1,DION-VALMONT Route d'Inchebroux,50.69159,4.682293
Bdvminc2,DION-VALMONT Route d'Inchebroux,50.691433,4.682454
Bdvmsar1,DION-VALMONT Sarthe,50.70424,4.658983
Bdvmsar2,DION-VALMONT Sarthe,50.704067,4.658744
Bdvmtve1,DION-VALMONT Tout Vent,50.695991,4.673749
Bdvmtve2,DION-VALMONT Tout Vent,50.69587,4.673693
Becebju1,ECAUSSINNES-D'ENGHIEN La Belle Julie,50.557195,4.132734
Becebju2,ECAUSSINNES-D'ENGHIEN La Belle Julie,50.557236,4.132531
Becegar1,ECAUSSINNES Gare,50.562162,4.157341
Becepco1,ECAUSSINNES-D'ENGHIEN Place Cousin,50.562372,4.152765
Becepco2,ECAUSSINNES-D'ENGHIEN Place Cousin,50.56261,4.152111
Becepon1,ECAUSSINNES-D'ENGHIEN Pont,50.560894,4.157801
Becepon2,ECAUSSINNES-D'ENGHIEN Pont,50.560967,4.157887
Becepri1,ECAUSSINNES-D'ENGHIEN Rue des Primev  res,50.565042,4.162291
Becepri2,ECAUSSINNES-D'ENGHIEN Rue des Primev  res,50.565235,4.16242
Becepro1,ECAUSSINNES-D'ENGHIEN Rue du Profondrieux,50.562739,4.143978
Becepro2,ECAUSSINNES-D'ENGHIEN Rue du Profondrieux,50.562948,4.144597
Beceres1,ECAUSSINNES-D'ENGHIEN Restaumont,50.560716,4.137736
Beceres2,ECAUSSINNES-D'ENGHIEN Restaumont,50.56057,4.137342
Beclaub1,ECAUSSINNES-LALAING Les AubǸries,50.569268,4.183324
Beclaub2,ECAUSSINNES-LALAING Les AubǸries,50.568716,4.183167
Beclbar1,ECAUSSINNES-LALAING Barouche,50.56859,4.209328
Beclbar2,ECAUSSINNES-LALAING Barouche,50.568436,4.20943
Beclbse1,ECAUSSINNES-LALAING Bd de la Sennette,50.565192,4.170439
Beclbse2,ECAUSSINNES-LALAING Bd de la Sennette,50.564981,4.170207
Beclesp1,ECAUSSINNES-LALAING L'Espinette,50.561948,4.175486
Beclesp2,ECAUSSINNES-LALAING L'Espinette,50.561761,4.175358
Beclfde1,ECAUSSINNES-LALAING Ferme Debrichy,50.568205,4.222749
Beclfde2,ECAUSSINNES-LALAING Ferme Debrichy,50.568069,4.22201
Beclpla1,ECAUSSINNES Place,50.569766,4.174577
Beclpla2,ECAUSSINNES Place,50.569197,4.175556
Beclpma1,ECAUSSINNES-LALAING Petit Maquis,50.560664,4.16797
Beclpma2,ECAUSSINNES-LALAING Petit Maquis,50.560934,4.169953
Beclron1,ECAUSSINNES-LALAING Chemin de Ronqui  res,50.574404,4.192712
Beclron2,ECAUSSINNES-LALAING Chemin de Ronqui  res,50.574437,4.193015
Becltri1,ECAUSSINNES-LALAING Triboureau,50.571604,4.202635
Becltri2,ECAUSSINNES-LALAING Triboureau,50.57138,4.20291
Benggar1,ENGHIEN Gare,50.697019,4.046793
Bengvma1,ENGHIEN Vieux MarchǸ,50.694833,4.043591
Bengvma2,ENGHIEN Vieux MarchǸ,50.694684,4.045769
Benimar1,ENINES Route de Marilles (Grand'Route),50.699311,4.927211
Benimar2,ENINES Route de Marilles (Grand'Route),50.699567,4.927075
Benimar4,ENINES Route de Marilles (Rue Gramme),50.699376,4.927953
Berncim1,ERNAGE Cimeti  re (Ch. de Wavre),50.597038,4.675593
Berncim2,ERNAGE Cimeti  re (Ch. de Wavre),50.596565,4.676217
Berncim3,ERNAGE Cimeti  re (Rue Europe),50.596264,4.675587
Berncim4,ERNAGE Cimeti  re (Rue Europe),50.596063,4.675278
Berneco1,ERNAGE Ecoles Jules Lejeune,50.580499,4.686054
Berneco2,ERNAGE Ecoles Jules Lejeune,50.579949,4.686641
Bernegl3,ERNAGE Eglise,50.594291,4.674455
Bernegl4,ERNAGE Eglise,50.594427,4.674634
Berngrt1,ERNAGE Grand' Route,50.592355,4.678516
Berngrt2,ERNAGE Grand' Route,50.591907,4.679197
Bernpla1,ERNAGE Place,50.592685,4.668532
Bernpon1,ERNAGE Pont,50.587299,4.671707
Bernpon2,ERNAGE Pont,50.587266,4.671868
Bernrar1,ERNAGE Rue Auguste Romain,50.59153,4.674477
Bernrar2,ERNAGE Rue Auguste Romain,50.591508,4.674601
Bettars1,ETTERBEEK Arsenal,50.826498,4.396704
